po_number,supplier,supplier_name,currency,country,purchase_date,material,plant,material_type,raw_material,raw_material_type,material_name,material_type_name,item,price,po_uom,delivery_date,po_qty,receive_po_qty,exchange_rate,total_price,total_price_krw,receive_total_price,receive_total_price_krw,pr_number,pr_item,completion_flag
4000004987,HF0096,HUTCHINSON - JPR,EUR,FR,2024-01-26,173A4310-77,H2A,MTO,,,FILLER,A BUY,10,6.4,EA,2024-10-31,87,,1475.5,556.8,822132,0,0,,,
4000004987,HF0096,HUTCHINSON - JPR,EUR,FR,2024-01-26,173A4310-79,H2A,MTO,,,FILLER,A BUY,20,5.94,EA,2024-10-31,89,,1475.5,528.66,780804,0,0,,,
4000005178,HF0033,The Boeing Company (TMX),USD,US,2024-05-17,9545H2000022A,H2A,MTE,Al,Plate,AL PLATE(CTS),원자재(OR),11,1.98,LB,2024-10-31,3545.14,,1349.4,7019.377,9468631,0,0,,,
4000004751,HF0096,HUTCHINSON - JPR,EUR,FR,2023-09-01,115W3573-21,H2A,MTO,,,SEAL,A BUY,10,30.43,EA,2024-10-31,18,18,1475.5,547.74,808848,547.74,808848,,,X
4000005299,HD0013,리치메탈즈,KRW,KR,2024-08-30,NCMF182A1503-755-HIZE UNIT001 DET-121,TOOL,MTT,,,AL PLATE,TOOL,10,121060,EA,2024-10-31,1,,1,121060,121060,0,0,,,
4000005299,HD0013,리치메탈즈,KRW,KR,2024-08-30,NCMF182A1503-755-HIZE UNIT001 DET-131,TOOL,MTT,,,AL PLATE,TOOL,20,104750,EA,2024-10-31,1,,1,104750,104750,0,0,,,
4000005299,HD0013,리치메탈즈,KRW,KR,2024-08-30,NCMF182A1503-755-HIZE UNIT001 DET-211,TOOL,MTT,,,AL PLATE,TOOL,30,2238010,EA,2024-10-31,1,,1,2238010,2238010,0,0,,,
4000005299,HD0013,리치메탈즈,KRW,KR,2024-08-30,NCMF182A1503-755-HIZE UNIT001 DET-221,TOOL,MTT,,,AL PLATE,TOOL,40,1935270,EA,2024-10-31,1,,1,1935270,1935270,0,0,,,
4000005299,HD0013,리치메탈즈,KRW,KR,2024-08-30,NCMF182A1503-755-HIZE UNIT002 DET-121,TOOL,MTT,,,AL PLATE,TOOL,50,121060,EA,2024-10-31,1,,1,121060,121060,0,0,,,
4000005299,HD0013,리치메탈즈,KRW,KR,2024-08-30,NCMF182A1503-755-HIZE UNIT002 DET-131,TOOL,MTT,,,AL PLATE,TOOL,60,104750,EA,2024-10-31,1,,1,104750,104750,0,0,,,
4000005299,HD0013,리치메탈즈,KRW,KR,2024-08-30,NCMF182A1503-755-HIZE UNIT002 DET-211,TOOL,MTT,,,AL PLATE,TOOL,70,2238010,EA,2024-10-31,1,,1,2238010,2238010,0,0,,,
4000005299,HD0013,리치메탈즈,KRW,KR,2024-08-30,NCMF182A1503-755-HIZE UNIT002 DET-221,TOOL,MTT,,,AL PLATE,TOOL,80,1935270,EA,2024-10-31,1,,1,1935270,1935270,0,0,,,
4000005299,HD0013,리치메탈즈,KRW,KR,2024-08-30,NCMF182A1503-756-HIZE UNIT001 DET-121,TOOL,MTT,,,AL PLATE,TOOL,90,121060,EA,2024-10-31,1,,1,121060,121060,0,0,,,
4000005299,HD0013,리치메탈즈,KRW,KR,2024-08-30,NCMF182A1503-756-HIZE UNIT001 DET-131,TOOL,MTT,,,AL PLATE,TOOL,100,104750,EA,2024-10-31,1,,1,104750,104750,0,0,,,
4000005299,HD0013,리치메탈즈,KRW,KR,2024-08-30,NCMF182A1503-756-HIZE UNIT001 DET-211,TOOL,MTT,,,AL PLATE,TOOL,110,2238010,EA,2024-10-31,1,,1,2238010,2238010,0,0,,,
4000005299,HD0013,리치메탈즈,KRW,KR,2024-08-30,NCMF182A1503-756-HIZE UNIT001 DET-221,TOOL,MTT,,,AL PLATE,TOOL,120,1935270,EA,2024-10-31,1,,1,1935270,1935270,0,0,,,
4000005299,HD0013,리치메탈즈,KRW,KR,2024-08-30,NCMF182A1503-756-HIZE UNIT002 DET-121,TOOL,MTT,,,AL PLATE,TOOL,130,121060,EA,2024-10-31,1,,1,121060,121060,0,0,,,
4000005299,HD0013,리치메탈즈,KRW,KR,2024-08-30,NCMF182A1503-756-HIZE UNIT002 DET-131,TOOL,MTT,,,AL PLATE,TOOL,140,104750,EA,2024-10-31,1,,1,104750,104750,0,0,,,
4000005299,HD0013,리치메탈즈,KRW,KR,2024-08-30,NCMF182A1503-756-HIZE UNIT002 DET-211,TOOL,MTT,,,AL PLATE,TOOL,150,2238010,EA,2024-10-31,1,,1,2238010,2238010,0,0,,,
4000005299,HD0013,리치메탈즈,KRW,KR,2024-08-30,NCMF182A1503-756-HIZE UNIT002 DET-221,TOOL,MTT,,,AL PLATE,TOOL,160,1935270,EA,2024-10-31,1,,1,1935270,1935270,0,0,,,
4000005339,HF0138,"Armacorp, Inc.",USD,US,2024-09-24,9545H2000309,H2A,MTE,,sheet,PHOSPHOR BRONZE SHEET,원자재(OR),10,157.62,EA,2024-10-31,33,,1349.4,5201.46,7016149,0,0,,,
4000005178,HF0033,The Boeing Company (TMX),USD,US,2024-05-17,9545H2000126D,H2A,MTE,Al,Plate,AL PLATE(CTS),원자재(OR),14,2.39,LB,2024-11-01,169.71,,1349.4,405.607,547694,0,0,,,
4000005178,HF0033,The Boeing Company (TMX),USD,US,2024-05-17,9545H2000022E,H2A,MTE,Al,Plate,AL PLATE(CTS),원자재(OR),13,1.98,LB,2024-11-01,82.44,,1349.4,163.231,219887,0,0,,,
4000005178,HF0033,The Boeing Company (TMX),USD,US,2024-05-17,9545H2000036P,H2A,MTE,Al,Plate,AL PLATE(CTS),원자재(OR),12,2.39,LB,2024-11-01,52.22,,1349.4,124.806,168625,0,0,,,
4000005051,HF0027,AkzoNobel Aerospace Coatings,USD,US,2024-03-04,8010H2000016,H2A,MTF,,,ENAMEL,페인트상온자재(PR),10,526.13,KT,2024-11-01,50,,1349.4,26306.5,35488143,0,0,,,
4000004976,HF0033,The Boeing Company (TMX),USD,US,2024-01-18,9545H2000049,H2A,MTE,Al,sheet,AL BARE SHEET,원자재(OR),20,2.31,LB,2024-11-04,541.9,,1349.4,1251.789,1688948,0,0,,,
4000004949,HF0033,The Boeing Company (TMX),USD,US,2023-12-28,9549H2000044,H2A,MTE,Al,Extrusion,AL EXTRUSION,원자재(OR),4,8.1,LB,2024-11-04,80.09,,1349.4,648.729,875501,0,0,,,
4000005206,HF0033,The Boeing Company (TMX),USD,US,2024-06-17,9549H2000100,H2A,MTE,Al,Extrusion,AL EXTRUSION,원자재(OR),7,16.79,LB,2024-11-04,11.74,,1349.4,197.115,265753,0,0,,,
4000005233,HF0033,The Boeing Company (TMX),USD,US,2024-07-04,9549H2000129,H2A,MTE,Al,Extrusion,AL EXTRUSION,원자재(OR),5,9.15,LB,2024-11-04,25.99,,1349.4,237.809,321062,0,0,,,
4000005222,HF0033,The Boeing Company (TMX),USD,US,2024-06-28,9549H2000167,H2A,MTE,Al,Extrusion,AL EXTRUSION,원자재(OR),21,17,LB,2024-11-04,4.25,,1349.4,72.25,97128,0,0,,,
4000005148,HF0033,The Boeing Company (TMX),USD,US,2024-04-22,9549H2000149,H2A,MTE,Al,Extrusion,AL EXTRUSION,원자재(OR),18,16.17,LB,2024-11-04,4.68,,1349.4,75.676,102524,0,0,,,
4000005159,HF0033,The Boeing Company (TMX),USD,US,2024-04-30,9549H2000149,H2A,MTE,Al,Extrusion,AL EXTRUSION,원자재(OR),12,16.17,LB,2024-11-04,3.1,,1349.4,50.127,67450,0,0,,,
4000005083,HF0033,The Boeing Company (TMX),USD,US,2024-03-14,9549H2000223,H2A,MTE,Al,Extrusion,AL EXTRUSION,원자재(OR),18,9.15,LB,2024-11-04,13.85,,1349.4,126.728,171323,0,0,,,
4000005206,HF0033,The Boeing Company (TMX),USD,US,2024-06-17,9545H2000151A,H2A,MTE,Al,Plate,AL PLATE(CTS),원자재(OR),22,2.39,LB,2024-11-05,702.61,,1349.4,1679.238,2264971,0,0,,,
4000005269,HF0066,AAA AIR SUPPORT,USD,US,2024-08-06,9549H2000075,H2A,MTE,,,AL FORMED SECTION,원자재(OR),10,20.52,EA,2024-11-06,137,,1349.4,2811.24,3792039,0,0,,,
4000005073,HF0033,The Boeing Company (TMX),USD,US,2024-03-08,9545H2000037A,H2A,MTE,Al,Plate,AL PLATE(CTS),원자재(OR),3,1.98,LB,2024-11-06,6641.56,,1349.4,13150.289,17739350,0,0,,,
4000005073,HF0033,The Boeing Company (TMX),USD,US,2024-03-08,9545H2000037A,H2A,MTE,Al,Plate,AL PLATE(CTS),원자재(OR),4,1.98,LB,2024-11-06,6641.56,,1349.4,13150.289,17739350,0,0,,,
4000005222,HF0033,The Boeing Company (TMX),USD,US,2024-06-28,9545H2000025A,H2A,MTE,Al,Plate,AL PLATE(CTS),원자재(OR),9,2.21,LB,2024-11-06,163.88,,1349.4,362.175,488338,0,0,,,
4000005222,HF0033,The Boeing Company (TMX),USD,US,2024-06-28,9545H2000034G,H2A,MTE,Al,Plate,AL PLATE(CTS),원자재(OR),8,2.21,LB,2024-11-06,420.65,,1349.4,929.637,1254570,0,0,,,
4000005196,HF0033,The Boeing Company (TMX),USD,US,2024-06-05,9545H2000035C,H2A,MTE,Al,Plate,AL PLATE(CTS),원자재(OR),20,2.21,LB,2024-11-06,2218.45,,1349.4,4902.775,6614147,0,0,,,
4000005234,HF0052,David H Sutherland & Co.,USD,US,2024-07-04,8010H2000044,H2A,MTA,,,Adhesive primer,CAN 냉동자재(CF),10,1063,CN,2024-11-07,15,,1349.4,15945,21509805,0,0,,,
4000005136,HF0033,The Boeing Company (TMX),USD,US,2024-04-08,9545H2000242A,H2A,MTE,Al,Plate,AL PLATE(CTS),원자재(OR),4,2.97,LB,2024-11-07,6398.69,,1349.4,19004.109,25636396,0,0,,,
4000005222,HF0033,The Boeing Company (TMX),USD,US,2024-06-28,9545H2000151B,H2A,MTE,Al,Plate,AL PLATE(CTS),원자재(OR),12,2.39,LB,2024-11-08,1625.82,,1349.4,3885.71,5242214,0,0,,,
4000005341,HD0665,(주)명성하이텍,KRW,KR,2024-10-02,HB 115A4957-11,TOOL,MTT,,,HYDRO PRESS BLOCK,TOOL,30,4825000,EA,2024-11-08,1,,1,4825000,4825000,0,0,,,
4000005341,HD0665,(주)명성하이텍,KRW,KR,2024-10-02,HB 115A4957-12,TOOL,MTT,,,HYDRO PRESS BLOCK,TOOL,40,4825000,EA,2024-11-08,1,,1,4825000,4825000,0,0,,,
4000005341,HD0665,(주)명성하이텍,KRW,KR,2024-10-02,HB 115A4957-15,TOOL,MTT,,,HYDRO PRESS BLOCK,TOOL,50,5055000,EA,2024-11-08,1,,1,5055000,5055000,0,0,,,
4000005341,HD0665,(주)명성하이텍,KRW,KR,2024-10-02,HB 115A4957-16,TOOL,MTT,,,HYDRO PRESS BLOCK,TOOL,60,5055000,EA,2024-11-08,1,,1,5055000,5055000,0,0,,,
4000005341,HD0665,(주)명성하이텍,KRW,KR,2024-10-02,HB 115A4957-7,TOOL,MTT,,,HYDRO PRESS BLOCK,TOOL,10,4620000,EA,2024-11-08,1,,1,4620000,4620000,0,0,,,
4000005341,HD0665,(주)명성하이텍,KRW,KR,2024-10-02,HB 115A4957-8,TOOL,MTT,,,HYDRO PRESS BLOCK,TOOL,20,4620000,EA,2024-11-08,1,,1,4620000,4620000,0,0,,,
4000005070,HF0043,"PPG COATINGS(HK)CO.,LTD.",USD,US,2024-03-07,8010H2000020,H2A,MTF,,,PRIMER,페인트상온자재(PR),20,246.84,KT,2024-11-08,200,,1349.4,49368,66597432,0,0,,,
4000005222,HF0033,The Boeing Company (TMX),USD,US,2024-06-28,9545H2000005G,H2A,MTE,Al,Plate,AL PLATE(CTS),원자재(OR),14,1.98,LB,2024-11-08,1137.4,,1349.4,2252.052,3037948,0,0,,,
4000004778,HF0033,The Boeing Company (TMX),USD,US,2023-09-19,9545H2000037B,H2A,MTE,Al,Plate,AL PLATE(CTS),원자재(OR),9,1.98,LB,2024-11-08,1889.86,,1349.4,3741.923,5047958,0,0,,,
4000005222,HF0033,The Boeing Company (TMX),USD,US,2024-06-28,9545H2000037B,H2A,MTE,Al,Plate,AL PLATE(CTS),원자재(OR),3,1.98,LB,2024-11-08,216.55,,1349.4,428.769,578721,0,0,,,
4000005222,HF0033,The Boeing Company (TMX),USD,US,2024-06-28,9545H2000046O,H2A,MTE,Al,Plate,AL PLATE(CTS),원자재(OR),13,2.21,LB,2024-11-08,138.43,,1349.4,305.93,412794,0,0,,,
4000005233,HF0033,The Boeing Company (TMX),USD,US,2024-07-04,9545H2000076K,H2A,MTE,Al,Plate,AL PLATE(CTS),원자재(OR),10,2.55,LB,2024-11-08,475.9,,1349.4,1213.545,1637686,0,0,,,
4000005091,HF0027,AkzoNobel Aerospace Coatings,USD,US,2024-03-18,8010H2000015,H2A,MTF,,,ENAMEL,페인트상온자재(PR),10,796.39,KT,2024-11-09,10,,1349.4,7963.9,10743436,0,0,,,
4000005231,HF0027,AkzoNobel Aerospace Coatings,USD,US,2024-07-03,8010H2000056,H2A,MTF,,,ANTI-STATIC COATING,페인트상온자재(PR),10,133.69,KT,2024-11-09,6,,1349.4,802.14,1081898,0,0,,,
4000005262,HF0027,AkzoNobel Aerospace Coatings,USD,US,2024-07-24,8010H2000071,H2A,MTF,,,TOP COAT,페인트상온자재(PR),20,318.54,KT,2024-11-11,5,,1349.4,1592.7,2148957,0,0,,,
4000005220,HF0075,CYTEC ENGINEERED MATERIALS INC,USD,US,2024-06-27,8010H2000041,H2A,MTA,,,ADHESHIVE PRIMER,CAN 냉동자재(CF),10,179.05,CN,2024-11-11,30,,1349.4,5371.5,7246828,0,0,,,
4000005208,HF0043,"PPG COATINGS(HK)CO.,LTD.",USD,US,2024-06-17,6850H2000010A,H2A,MTD,,,SEALANT,간접부자재(IR),40,1065.91,KT,2024-11-11,6,,1349.4,6395.46,8626855,0,0,,,
4000005262,HF0027,AkzoNobel Aerospace Coatings,USD,US,2024-07-24,6850H2000007,H2A,MTD,,,Thinner(AKZO),간접부자재(IR),30,55.66,CN,2024-11-11,2,,1349.4,111.32,149739,0,0,,,
4000005089,HF0047,The Boeing Company (BASN/GXO),USD,US,2024-03-18,BACS18G25B3,H2A,MTC,,,SPACER,H/W(HR),30,4.3,EA,2024-11-11,9,9,1349.4,38.7,52611,38.7,52611,,,X
4000005089,HF0047,The Boeing Company (BASN/GXO),USD,US,2024-03-18,BACR15CE4AD4,H2A,MTC,,,RIVET,H/W(HR),20,0.01,EA,2024-11-11,245,245,1349.4,2.45,2698,2.45,2698,,,X
4000005240,HF0033,The Boeing Company (TMX),USD,US,2024-07-09,9545H2000119A,H2A,MTE,Al,Plate,AL PLATE(CTS),원자재(OR),10,2.45,LB,2024-11-11,58.75,,1349.4,143.938,194256,0,0,,,
4000005121,HF0084,"NMB KOREA Co., Ltd. (Minebea Mitsumi)",USD,KR,2024-04-03,BACB28AP06Z021,H2A,MTC,,,BUSHING,H/W(HR),10,3.83,EA,2024-11-11,105,,1349.4,402.15,542298,0,0,,,
4000005122,HF0011,Wesco Aircraft Hardward Corp(INCORA Group),USD,US,2024-04-03,BACB28AP10Z026,H2A,MTC,,,BUSHING,H/W(HR),10,5.25,EA,2024-11-11,90,,1349.4,472.5,638077,0,0,,,
4000005124,HF0047,The Boeing Company (BASN/GXO),USD,US,2024-04-03,BACB28AP10Z026,H2A,MTC,,,BUSHING,H/W(HR),10,3.45,EA,2024-11-11,7,7,1349.4,24.15,32376,24.15,32376,,,X
4000005109,HF0138,"Armacorp, Inc.",USD,US,2024-03-28,BACB28AT09C034Z,H2A,MTC,,,"BUSHING, FLANGED",H/W(HR),10,11.39,EA,2024-11-11,104,,1349.4,1184.56,1598565,0,0,,,
4000005304,HF0007,"Relli Technology, Inc.",USD,US,2024-08-30,BACB28Y3U082,H2A,MTC,,,BUSHING,H/W(HR),10,19,EA,2024-11-11,22,22,1349.4,418,563882,418,563882,,,X
4000005089,HF0047,The Boeing Company (BASN/GXO),USD,US,2024-03-18,BACB30NR4K14,H2A,MTC,,,BOLT(B),H/W(HR),10,1.08,EA,2024-11-11,63,63,1349.4,68.04,91732,68.04,91732,,,X
4000004770,HF0004,(UAC)UNIVERSAL ALLOY CORPORATION,USD,US,2023-09-12,9549H2000140,H2A,MTE,Al,Extrusion,AL EXTRUSION(CTS) (N),원자재(OR),10,348.33,EA,2024-11-12,18,,1349.4,6269.94,8458230,0,0,,,
4000004836,HF0154,"Premco Forge, Inc.",USD,US,2023-11-02,9545H2000168,H2A,MTE,Al,,AL FORGED BLOCK,원자재(OR),20,661.5,EA,2024-11-12,22,,1349.4,14553,19631997,0,0,,,
4000005196,HF0033,The Boeing Company (TMX),USD,US,2024-06-05,9545H2000165D,H2A,MTE,Al,Plate,AL PLATE(CTS),원자재(OR),21,2.39,LB,2024-11-13,6361.75,,1349.4,15204.583,20511545,0,0,,,
4000005083,HF0033,The Boeing Company (TMX),USD,US,2024-03-14,9545H2000256,H2A,MTE,Al,sheet,AL CLAD SHEET,원자재(OR),8,3.06,LB,2024-11-13,174.53,,1349.4,534.062,720366,0,0,,,
4000005222,HF0033,The Boeing Company (TMX),USD,US,2024-06-28,9549H2000108,H2A,MTE,Al,Extrusion,AL EXTRUSION,원자재(OR),20,16.7,LB,2024-11-13,9.96,,1349.4,166.332,223934,0,0,,,
4000005161,HF0043,"PPG COATINGS(HK)CO.,LTD.",USD,US,2024-05-02,8040S2001291,HKP,MTA,,,"SEALANT, FUEL TANK(PMF)",CAN 냉동자재(CF),100,54.48,TU,2024-11-13,250,,1349.4,13620,18373380,0,0,,,
4000004907,HF0128,HOHOKUS,USD,US,2023-12-12,BACL10AU8C,H2A,MTC,,,LATCH,H/W(HR),40,85.5,EA,2024-11-14,76,,1349.4,6498,8765802,0,0,,,
4000005093,HF0138,"Armacorp, Inc.",USD,US,2024-03-20,BACS40R015C050F,H2A,MHW,,,SHIM,가공H/W,10,6.88,EA,2024-11-14,50,,1349.4,344,464056,0,0,,,
4000005338,HF0081,Hytek Finishes Co.,USD,US,2024-09-23,OS-232W1430-11,H2O,OOP,,,SKID P(OPS),해외외주 품목,10,15.69,EA,2024-11-14,16,,1349.4,251.04,338599,0,0,,,
4000005338,HF0081,Hytek Finishes Co.,USD,US,2024-09-23,OS-232W1430-11,H2O,OOP,,,SKID P(OPS),해외외주 품목,20,15.69,EA,2024-11-14,4,,1349.4,62.76,84987,0,0,,,
4000005338,HF0081,Hytek Finishes Co.,USD,US,2024-09-23,OS-232W1430-11,H2O,OOP,,,SKID P(OPS),해외외주 품목,30,15.69,EA,2024-11-14,30,,1349.4,470.7,635379,0,0,,,
4000005338,HF0081,Hytek Finishes Co.,USD,US,2024-09-23,OS-232W1430-11,H2O,OOP,,,SKID P(OPS),해외외주 품목,40,15.69,EA,2024-11-14,35,,1349.4,549.15,740601,0,0,,,
4000005338,HF0081,Hytek Finishes Co.,USD,US,2024-09-23,OS-232W1430-11,H2O,OOP,,,SKID P(OPS),해외외주 품목,50,15.69,EA,2024-11-14,15,,1349.4,235.35,317015,0,0,,,
4000005338,HF0081,Hytek Finishes Co.,USD,US,2024-09-23,OS-232W1430-11,H2O,OOP,,,SKID P(OPS),해외외주 품목,60,15.69,EA,2024-11-14,30,,1349.4,470.7,635379,0,0,,,
4000005338,HF0081,Hytek Finishes Co.,USD,US,2024-09-23,OS-232W1430-11,H2O,OOP,,,SKID P(OPS),해외외주 품목,70,15.69,EA,2024-11-14,40,,1349.4,627.6,847172,0,0,,,
4000005225,AVCORP,AVCORP INDUSTRIES INC.,USD,CA,2024-06-27,OS-404Z3381-501,H2O,OOP,,,"404Z3381-501, AFT Hanger Lug",해외외주 품목,40,609.36,EA,2024-11-15,1,,1349.4,609.36,821541,0,0,,,
4000005225,AVCORP,AVCORP INDUSTRIES INC.,USD,CA,2024-06-27,OS-404Z3381-501,H2O,OOP,,,"404Z3381-501, AFT Hanger Lug",해외외주 품목,50,609.36,EA,2024-11-15,1,,1349.4,609.36,821541,0,0,,,
4000005225,AVCORP,AVCORP INDUSTRIES INC.,USD,CA,2024-06-27,OS-404Z3381-501,H2O,OOP,,,"404Z3381-501, AFT Hanger Lug",해외외주 품목,60,609.36,EA,2024-11-15,1,,1349.4,609.36,821541,0,0,,,
4000005225,AVCORP,AVCORP INDUSTRIES INC.,USD,CA,2024-06-27,OS-404Z3381-501,H2O,OOP,,,"404Z3381-501, AFT Hanger Lug",해외외주 품목,70,609.36,EA,2024-11-15,1,,1349.4,609.36,821541,0,0,,,
4000005225,AVCORP,AVCORP INDUSTRIES INC.,USD,CA,2024-06-27,OS-404Z3381-501,H2O,OOP,,,"404Z3381-501, AFT Hanger Lug",해외외주 품목,80,609.36,EA,2024-11-15,1,,1349.4,609.36,821541,0,0,,,
4000005225,AVCORP,AVCORP INDUSTRIES INC.,USD,CA,2024-06-27,OS-404Z3381-501,H2O,OOP,,,"404Z3381-501, AFT Hanger Lug",해외외주 품목,90,609.36,EA,2024-11-15,1,,1349.4,609.36,821541,0,0,,,
4000005225,AVCORP,AVCORP INDUSTRIES INC.,USD,CA,2024-06-27,OS-404Z3381-501,H2O,OOP,,,"404Z3381-501, AFT Hanger Lug",해외외주 품목,100,609.36,EA,2024-11-15,1,,1349.4,609.36,821541,0,0,,,
4000005225,AVCORP,AVCORP INDUSTRIES INC.,USD,CA,2024-06-27,OS-404Z3381-501,H2O,OOP,,,"404Z3381-501, AFT Hanger Lug",해외외주 품목,110,609.36,EA,2024-11-15,1,,1349.4,609.36,821541,0,0,,,
4000005225,AVCORP,AVCORP INDUSTRIES INC.,USD,CA,2024-06-27,OS-404Z3381-501,H2O,OOP,,,"404Z3381-501, AFT Hanger Lug",해외외주 품목,120,609.36,EA,2024-11-15,1,,1349.4,609.36,821541,0,0,,,
4000005225,AVCORP,AVCORP INDUSTRIES INC.,USD,CA,2024-06-27,OS-404Z3381-501,H2O,OOP,,,"404Z3381-501, AFT Hanger Lug",해외외주 품목,130,609.36,EA,2024-11-15,1,,1349.4,609.36,821541,0,0,,,
4000005225,AVCORP,AVCORP INDUSTRIES INC.,USD,CA,2024-06-27,OS-404Z3381-502,H2O,OOP,,,"404Z3381-502, AFT Hanger Lug",해외외주 품목,140,609.36,EA,2024-11-15,1,,1349.4,609.36,821541,0,0,,,
4000005225,AVCORP,AVCORP INDUSTRIES INC.,USD,CA,2024-06-27,OS-404Z3381-502,H2O,OOP,,,"404Z3381-502, AFT Hanger Lug",해외외주 품목,150,609.36,EA,2024-11-15,1,,1349.4,609.36,821541,0,0,,,
4000005225,AVCORP,AVCORP INDUSTRIES INC.,USD,CA,2024-06-27,OS-404Z3381-502,H2O,OOP,,,"404Z3381-502, AFT Hanger Lug",해외외주 품목,160,609.36,EA,2024-11-15,1,,1349.4,609.36,821541,0,0,,,
4000005225,AVCORP,AVCORP INDUSTRIES INC.,USD,CA,2024-06-27,OS-404Z3381-502,H2O,OOP,,,"404Z3381-502, AFT Hanger Lug",해외외주 품목,170,609.36,EA,2024-11-15,1,,1349.4,609.36,821541,0,0,,,
4000005225,AVCORP,AVCORP INDUSTRIES INC.,USD,CA,2024-06-27,OS-404Z3381-502,H2O,OOP,,,"404Z3381-502, AFT Hanger Lug",해외외주 품목,180,609.36,EA,2024-11-15,1,,1349.4,609.36,821541,0,0,,,
4000005225,AVCORP,AVCORP INDUSTRIES INC.,USD,CA,2024-06-27,OS-404Z3381-502,H2O,OOP,,,"404Z3381-502, AFT Hanger Lug",해외외주 품목,190,609.36,EA,2024-11-15,1,,1349.4,609.36,821541,0,0,,,
4000005225,AVCORP,AVCORP INDUSTRIES INC.,USD,CA,2024-06-27,OS-404Z3381-502,H2O,OOP,,,"404Z3381-502, AFT Hanger Lug",해외외주 품목,200,609.36,EA,2024-11-15,1,,1349.4,609.36,821541,0,0,,,
4000005225,AVCORP,AVCORP INDUSTRIES INC.,USD,CA,2024-06-27,OS-404Z3381-502,H2O,OOP,,,"404Z3381-502, AFT Hanger Lug",해외외주 품목,210,609.36,EA,2024-11-15,1,,1349.4,609.36,821541,0,0,,,
4000005225,AVCORP,AVCORP INDUSTRIES INC.,USD,CA,2024-06-27,OS-404Z3381-502,H2O,OOP,,,"404Z3381-502, AFT Hanger Lug",해외외주 품목,220,609.36,EA,2024-11-15,1,,1349.4,609.36,821541,0,0,,,
4000005225,AVCORP,AVCORP INDUSTRIES INC.,USD,CA,2024-06-27,OS-404Z3381-502,H2O,OOP,,,"404Z3381-502, AFT Hanger Lug",해외외주 품목,230,609.36,EA,2024-11-15,1,,1349.4,609.36,821541,0,0,,,
4000005225,AVCORP,AVCORP INDUSTRIES INC.,USD,CA,2024-06-27,OS-404Z3381-502,H2O,OOP,,,"404Z3381-502, AFT Hanger Lug",해외외주 품목,240,609.36,EA,2024-11-15,1,,1349.4,609.36,821541,0,0,,,
4000005213,HF0138,"Armacorp, Inc.",USD,US,2024-06-21,NAS514P440-18,H2A,MTC,,,SCREW,H/W(HR),10,0.6,EA,2024-11-15,320,,1349.4,192,259008,0,0,,,
4000005225,AVCORP,AVCORP INDUSTRIES INC.,USD,CA,2024-06-27,OS-104Z3373-503,H2O,OOP,,,"104Z3373-503, FPD Outbd SPT",해외외주 품목,10,691.13,EA,2024-11-15,1,,1349.4,691.13,932159,0,0,,,
4000005225,AVCORP,AVCORP INDUSTRIES INC.,USD,CA,2024-06-27,OS-104Z3373-503,H2O,OOP,,,"104Z3373-503, FPD Outbd SPT",해외외주 품목,30,691.13,EA,2024-11-15,1,,1349.4,691.13,932159,0,0,,,
4000005225,AVCORP,AVCORP INDUSTRIES INC.,USD,CA,2024-06-27,OS-104Z3373-504,H2O,OOP,,,"104Z3373-504, FPD Outbd SPT",해외외주 품목,20,691.13,EA,2024-11-15,1,,1349.4,691.13,932159,0,0,,,
4000005214,HF0006,Boeing Distribution Services Inc. (BDSI),USD,US,2024-06-21,NAS1149D0463J,H2A,MTC,,,WASHER,H/W(HR),30,0.03,EA,2024-11-15,834,,1349.4,25.02,33725,0,0,,,
4000005214,HF0006,Boeing Distribution Services Inc. (BDSI),USD,US,2024-06-21,NAS1149D0416H,H2A,MTC,,,"WASHER, FLAT",H/W(HR),20,0.02,EA,2024-11-15,1250,,1349.4,25,33725,0,0,,,
4000005250,HF0001,CBOL Corporation.,USD,US,2024-07-16,NAS1056C3-199,H2A,MTC,,,SPACER,H/W(HR),20,12.19,EA,2024-11-15,59,,1349.4,719.21,969931,0,0,,,
4000004902,HF0071,"ADEPT Fasteners, Inc.",USD,US,2023-12-07,BACN10KE3B2CD,H2A,MTC,,,NUTPLATE,H/W(HR),10,1.18,EA,2024-11-15,32645,,1349.4,38521.1,51964829,0,0,,,
4000005214,HF0006,Boeing Distribution Services Inc. (BDSI),USD,US,2024-06-21,BACR15BA4D4R5C,H2A,MTC,,,"RIVET, SOLID",H/W(HR),10,0.02,EA,2024-11-15,1335,,1349.4,26.7,36423,0,0,,,
4000004828,HF0011,Wesco Aircraft Hardward Corp(INCORA Group),USD,US,2023-10-30,BACN10KE4B3CD,H2A,MTC,,,NUTPLATE,H/W(HR),20,2.08,EA,2024-11-15,1662,,1349.4,3456.96,4663493,0,0,,,
4000004837,HF0033,The Boeing Company (TMX),USD,US,2023-11-02,9549H2000029,H2A,MTE,Al,Extrusion,AL EXTRUSION,원자재(OR),22,10.27,LB,2024-11-15,277.86,,1349.4,2853.622,3850046,0,0,,,
4000005164,HF0033,The Boeing Company (TMX),USD,US,2024-05-07,9545H2000046G,H2A,MTE,Al,Plate,AL PLATE(CTS),원자재(OR),4,2.21,LB,2024-11-15,2385.71,,1349.4,5272.419,7111928,0,0,,,
